"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","user_id","user_name","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated","search_name"
"Eulidia yarrellii","2023-10-21 08:29:00 -0300","","Chile",-18.9597858379,-69.912323952,"","Chilean Woodstar","https://www.inaturalist.org/observations/340212655","https://inaturalist-open-data.s3.amazonaws.com/photos/619041575/medium.jpg","eduardomunozfotografia",340212655,"Picaflor de Arica","Aves",6337,1,0,"2023/10/21 8:29 AM","2023-10-21","2023-10-21 11:29:00 UTC","Santiago",35309,35309,"obscured","obscured","true",NA,NA,1525318,"Eduardo Muñoz Orellana","2026-02-25 21:11:31 UTC","2026-02-26 17:40:05 UTC","research","CC-BY-NC",NA,NA,"false","Eulidia yarrellii"
"Eulidia yarrellii","2023-10-16 23:49:00 -0300","","Chile",-18.9511651425,-70.0642867803,"","Chilean Woodstar","https://www.inaturalist.org/observations/328857237","https://static.inaturalist.org/photos/596002320/medium.jpg","estebanvillanueva",328857237,"Picaflor de Arica","Aves",6337,1,0,"2023/10/16 11:49 PM","2023-10-16","2023-10-17 02:49:00 UTC","Santiago",2816,30615,"","obscured","true",NA,NA,6698380,"Esteban Villanueva Ortiz / @aveslibreschile","2025-11-30 02:50:30 UTC","2026-01-17 18:52:46 UTC","research","CC-BY-NC",NA,NA,"false","Eulidia yarrellii"
"Eulidia yarrellii","2018-02-15 19:25:00 -0300","","Chile",-18.4064763055,-70.1640711815,"","Chilean Woodstar","https://www.inaturalist.org/observations/255513409","https://inaturalist-open-data.s3.amazonaws.com/photos/457902617/medium.jpg","elecho",255513409,"Colibrí de Arica","Aves",6337,1,0,"2018/02/15 7:25 PM","2018-02-15","2018-02-15 22:25:00 UTC","Santiago",64,30649,"","obscured","true",NA,NA,6256315,"Ele Sq","2024-12-18 17:27:01 UTC","2025-04-24 16:05:11 UTC","research","CC-BY-NC",NA,NA,"false","Eulidia yarrellii"
"Eulidia yarrellii","2024-11-20 08:27:00 -0300","","Arica, CL-AP, CL",-18.972478651,-70.1458032781,"","Chilean Woodstar","https://www.inaturalist.org/observations/254665139","https://inaturalist-open-data.s3.amazonaws.com/photos/456200177/medium.jpg","avocat",254665139,"Chilean Woodstar","Aves",6337,3,0,"2024/11/20 8:27 AM","2024-11-20","2024-11-20 11:27:00 UTC","Santiago",NA,30615,"","obscured","true",NA,NA,91922,"","2024-12-09 22:49:34 UTC","2025-05-16 14:14:54 UTC","research","CC-BY-NC",NA,NA,"false","Eulidia yarrellii"
"Eulidia yarrellii","2024-11-20 08:23:00 -0300","","Arica, CL-AP, CL",-18.9980936247,-70.0452387131,"","Chilean Woodstar","https://www.inaturalist.org/observations/254665138","https://inaturalist-open-data.s3.amazonaws.com/photos/456200166/medium.jpg","avocat",254665138,"Chilean Woodstar","Aves",6337,1,0,"2024/11/20 8:23 AM","2024-11-20","2024-11-20 11:23:00 UTC","Santiago",NA,30615,"","obscured","true",NA,NA,91922,"","2024-12-09 22:49:33 UTC","2025-12-23 16:38:02 UTC","research","CC-BY-NC",NA,NA,"false","Eulidia yarrellii"
"Eulidia yarrellii","2024-12-01 10:57:00 -0300","","Chile",-18.4039138435,-70.2657943889,"","Chilean Woodstar","https://www.inaturalist.org/observations/254475307","https://inaturalist-open-data.s3.amazonaws.com/photos/455820817/medium.jpeg","pablo_zamora",254475307,"Picaflor de Arica","Aves",6337,3,0,"2024/12/01 10:57 AM","2024-12-01","2024-12-01 13:57:00 UTC","Santiago",8876,30649,"","obscured","true",NA,NA,5951765,"","2024-12-08 04:40:28 UTC","2025-05-16 14:15:01 UTC","research","CC-BY-NC",NA,NA,"false","Eulidia yarrellii"
"Eulidia yarrellii","2024-12-01 10:36:00 -0300","","Chile",-18.419012772,-70.2100393123,"","Chilean Woodstar","https://www.inaturalist.org/observations/254475306","https://inaturalist-open-data.s3.amazonaws.com/photos/455820831/medium.jpeg","pablo_zamora",254475306,"Picaflor de Arica","Aves",6337,2,0,"2024/12/01 10:36 AM","2024-12-01","2024-12-01 13:36:00 UTC","Santiago",8876,30649,"","obscured","true",NA,NA,5951765,"","2024-12-08 04:40:28 UTC","2025-05-16 14:15:08 UTC","research","CC-BY-NC",NA,NA,"false","Eulidia yarrellii"
"Eulidia yarrellii","2022-04-10 09:28:00 -0400","","Chile",-18.8691137089,-70.0554631834,"","Chilean Woodstar","https://www.inaturalist.org/observations/223325443","https://inaturalist-open-data.s3.amazonaws.com/photos/395689416/medium.jpg","tama_cat",223325443,"Picaflor de Arica","Aves",6337,2,0,"2022/04/10 9:28 AM","2022-04-10","2022-04-10 13:28:00 UTC","Santiago",2020,30615,"","obscured","true",NA,NA,5703466,"Tamara Catalán Bermudez","2024-06-17 12:59:22 UTC","2024-06-18 14:05:45 UTC","research","CC-BY-NC",NA,NA,"false","Eulidia yarrellii"
"Eulidia yarrellii","2024-02-19 16:56:00 -0300","","Chile",-19.1672103027,-70.1795022015,"","Chilean Woodstar","https://www.inaturalist.org/observations/202548895","https://inaturalist-open-data.s3.amazonaws.com/photos/357740717/medium.jpg","thibaudaronson",202548895,"Chilean Woodstar","Aves",6337,3,0,"2024/02/19 4:56 PM","2024-02-19","2024-02-19 19:56:00 UTC","Santiago",8,30598,"","obscured","true",NA,NA,645653,"Thibaud Aronson","2024-03-15 17:35:14 UTC","2024-05-20 14:27:28 UTC","research","CC-BY-SA",NA,NA,"false","Eulidia yarrellii"
"Eulidia yarrellii","2024-02-26 12:50:40 -0300","","Arica, CL-AP, CL",-18.8188411341,-70.1065139485,"","Chilean Woodstar","https://www.inaturalist.org/observations/200549973","https://inaturalist-open-data.s3.amazonaws.com/photos/353857419/medium.jpg","allan7",200549973,"Chilean Woodstar","Aves",6337,4,0,"2024-02-26 10:50:40-05:00","2024-02-26","2024-02-26 15:50:40 UTC","Santiago",2544,30615,"obscured","obscured","true",NA,NA,264097,"Allan Harris","2024-02-26 20:51:16 UTC","2025-05-06 02:54:42 UTC","research","CC0",NA,3,"false","Eulidia yarrellii"
"Stephanoxis loddigesii","2026-02-22 08:40:00 -0300","","Arraial, Rio Grande - RS, Brasil",-31.9811428674,-52.2530375675,"","Purple-crowned Plovercrest","https://www.inaturalist.org/observations/343249973","https://inaturalist-open-data.s3.amazonaws.com/photos/625220149/medium.jpg","vinicius_s_domingues",343249973,"Beija-Flor-de-Topete-Azul","Aves",513980,1,0,"2026/02/22 08:40","2026-02-22","2026-02-22 11:40:00 UTC","Brasilia",1978,1978,"","open","false","","",5335565,"","2026-03-16 03:00:17 UTC","2026-03-17 00:04:34 UTC","research","CC-BY","",NA,"false","Stephanoxis lalandi"
"Stephanoxis loddigesii","2015-09-21 00:00:00 -0300","","Canela - RS, Brazil",-29.3119698843,-50.8562912617,"Stephanoxis loddigesii, Purple-crowned Plovercrest, Aves de Canela, Birds of Canela, RS, aves do Brasil, brazilian Birds, aves da Mata Atlântica, Birds of Atlantic forest, wildlife of Canela, Birds of Rio Grande do Sul, aves do Rio Grande do Sul, Antonio Silveira","Purple-crowned Plovercrest","https://www.inaturalist.org/observations/342214913","https://static.inaturalist.org/photos/623145406/medium.jpg","antonio_silveira",342214913,"Purple-crowned Plovercrest","Aves",513980,1,0,"2015/09/21","2015-09-21","","Brasilia",15,15,"","open","false","","",142611,"Antonio Silveira","2026-03-10 07:35:15 UTC","2026-03-10 13:09:54 UTC","research","","",NA,"false","Stephanoxis lalandi"
"Stephanoxis loddigesii","2006-10-20 00:00:00 -0300","","Canela - RS, Brazil",-29.2781163585,-50.8536118307,"Stephanoxis loddigesii, Purple-crowned Plovercrest, Aves de Canela, Birds of Canela, RS, aves do Brasil, brazilian Birds, aves da Mata Atlântica, Birds of Atlantic forest, wildlife of Canela, Birds of Rio Grande do Sul, aves do Rio Grande do Sul, Antonio Silveira","Purple-crowned Plovercrest","https://www.inaturalist.org/observations/342006025","https://static.inaturalist.org/photos/622724186/medium.jpg","antonio_silveira",342006025,"Purple-crowned Plovercrest","Aves",513980,1,0,"2006/10/20 ","2006-10-20","","Brasilia",61,61,"","open","false","","",142611,"Antonio Silveira","2026-03-09 02:12:56 UTC","2026-03-09 15:29:05 UTC","research","","",NA,"false","Stephanoxis lalandi"
"Stephanoxis loddigesii","2026-02-28 10:03:00 -0300","","General Manuel Belgrano Department, Misiones Province, Argentina",-25.5687023419,-54.1363892728,"","Purple-crowned Plovercrest","https://www.inaturalist.org/observations/340590267","https://inaturalist-open-data.s3.amazonaws.com/photos/619832604/medium.jpg","mark_gius",340590267,"Picaflor copetón","Aves",513980,1,0,"2026/02/28 10:03 AM","2026-02-28","2026-02-28 13:03:00 UTC","America/Argentina/Cordoba",8041,8041,"","open","false","","",7713008,"Mark","2026-02-28 13:51:11 UTC","2026-02-28 20:55:30 UTC","research","CC-BY-NC","",NA,"false","Stephanoxis lalandi"
"Stephanoxis lalandi","2022-07-08 07:43:00 -0300","","Cascatinha, Nova Friburgo - RJ, Brasil",-22.3603653538,-42.5733145926,"","Green-crowned Plovercrest","https://www.inaturalist.org/observations/340477908","https://inaturalist-open-data.s3.amazonaws.com/photos/619605237/medium.jpg","leandrorezende",340477908,"Beija-flor-de-topete-verde","Aves",513979,1,0,"2022/07/08 07:43","2022-07-08","2022-07-08 10:43:00 UTC","Brasilia",15,15,"","open","false","","",10075925,"Leandro Rezende","2026-02-27 19:01:35 UTC","2026-02-28 01:20:19 UTC","research","CC-BY-NC","",NA,"false","Stephanoxis lalandi"
"Stephanoxis lalandi","2025-09-08 00:00:00 -0300","","Serra dos Orgaos",-22.4008331532,-42.8288889304,"","Green-crowned Plovercrest","https://www.inaturalist.org/observations/340299164","https://static.inaturalist.org/photos/619246008/medium.jpg","hectorvianamartin",340299164,"Beija-flor-de-topete","Aves",513979,1,0,"2025-09-08","2025-09-08","","Brasilia",204,204,"","open","false","gps","gps",6556328,"Hector Viana Martin","2026-02-26 13:08:21 UTC","2026-02-26 16:11:35 UTC","research","","",2,"false","Stephanoxis lalandi"
"Stephanoxis lalandi","2024-03-29 09:40:30 -0300","","Parque Nacional do Caparaó, Alto Caparaó, MG, BR",-20.4817786025,-41.8360044564,"","Green-crowned Plovercrest","https://www.inaturalist.org/observations/339897287","https://static.inaturalist.org/photos/618419871/medium.jpg","pedrofon",339897287,"Green-crowned Plovercrest","Aves",513979,1,0,"2024-03-29 09:40:30-03:00","2024-03-29","2024-03-29 12:40:30 UTC","Brasilia",265,265,"","open","false","","",5279609,"Pedro Fonseca","2026-02-23 15:10:39 UTC","2026-02-23 16:46:09 UTC","research","","",3,"false","Stephanoxis lalandi"
"Stephanoxis loddigesii","2026-01-08 16:20:00 -0300","","Puerto Iguazú, Misiones, Argentina",-25.6086,-54.5517944444,"","Purple-crowned Plovercrest","https://www.inaturalist.org/observations/338396491","https://inaturalist-open-data.s3.amazonaws.com/photos/615521794/medium.jpg","trekman",338396491,"Picaflor copetón","Aves",513980,1,0,"2026/01/08 4:20 PM","2026-01-08","2026-01-08 19:20:00 UTC","America/Argentina/Cordoba",NA,NA,"","open","false","","",144,"Gustavo Fernando Durán","2026-02-13 04:03:53 UTC","2026-02-13 18:42:38 UTC","research","CC-BY-NC","",NA,"false","Stephanoxis lalandi"
"Stephanoxis loddigesii","2025-07-26 09:53:00 -0300","","Parque Provincial Salto Encantado, Misiones, Misiones, Argentina",-27.0599152,-54.8257842,"","Purple-crowned Plovercrest","https://www.inaturalist.org/observations/338068396","","giramone",338068396,"Picaflor copetón","Aves",513980,1,0,"2025/07/26 9:53 AM","2025-07-26","2025-07-26 12:53:00 UTC","America/Argentina/Cordoba",205,205,"","open","false","","",1182839,"Guille Ivan Spajic","2026-02-10 12:56:57 UTC","2026-03-16 00:35:03 UTC","research","CC-BY-NC","https://static.inaturalist.org/sounds/1763060.wav?1770728110",NA,"false","Stephanoxis lalandi"
"Stephanoxis loddigesii","2026-01-22 09:07:00 -0300","","Palma, Santa Maria - RS, Brasil",-29.7084846582,-53.5806473417,"","Purple-crowned Plovercrest","https://www.inaturalist.org/observations/337350130","https://inaturalist-open-data.s3.amazonaws.com/photos/613237552/medium.jpg","rafa_weber",337350130,"Beija-Flor-de-Topete-Azul","Aves",513980,2,0,"2026/01/22 09:07","2026-01-22","2026-01-22 12:07:00 UTC","Brasilia",4,4,"","open","false","","",6458238,"Rafa Weber Deprá","2026-02-04 19:05:57 UTC","2026-02-04 19:51:47 UTC","research","CC-BY-NC","",NA,"false","Stephanoxis lalandi"
"Ramphomicron microrhynchum","2026-03-07 10:11:00 -0500","","Zuroloma, Ecuador",-0.0892688709,-78.6000011978,"","Purple-backed Thornbill","https://www.inaturalist.org/observations/345186922","https://static.inaturalist.org/photos/629025398/medium.jpg","jonasnielsen1",345186922,"Purple-backed Thornbill","Aves",6297,1,0,"2026/03/07 10:11 AM","2026-03-07","2026-03-07 15:11:00 UTC","America/Guayaquil",NA,NA,"","open","false","","",3094946,"Jonas Nielsen","2026-03-25 23:32:41 UTC","2026-03-26 08:44:19 UTC","research","",NA,NA,"false","Ramphomicron microrhynchum"
"Ramphomicron microrhynchum","2023-03-07 18:18:00 -0500","Caldas, Colombia","Paraje De Termales, Villamaria, Villamaría, Caldas, Kolumbien",4.970432,-75.37819,"","Purple-backed Thornbill","https://www.inaturalist.org/observations/344809276","https://inaturalist-open-data.s3.amazonaws.com/photos/628297801/medium.jpg","thomasmarent",344809276,"Kurzschnabelkolibri","Aves",6297,3,0,"2023/03/07 18:18","2023-03-07","2023-03-07 23:18:00 UTC","Bogota",623,623,"","open","false","","",3920938,"Thomas Marent","2026-03-24 01:21:44 UTC","2026-03-24 21:00:46 UTC","research","CC-BY-NC",NA,NA,"false","Ramphomicron microrhynchum"
"Ramphomicron microrhynchum","2023-03-07 17:24:00 -0500","Caldas, Colombia","Paraje De Termales, Villamaria, Villamaría, Caldas, Kolumbien",4.970432,-75.37819,"","Purple-backed Thornbill","https://www.inaturalist.org/observations/344808066","https://inaturalist-open-data.s3.amazonaws.com/photos/628295107/medium.jpg","thomasmarent",344808066,"Kurzschnabelkolibri","Aves",6297,2,0,"2023/03/07 17:24","2023-03-07","2023-03-07 22:24:00 UTC","Bogota",424,424,"","open","false","","",3920938,"Thomas Marent","2026-03-24 01:13:30 UTC","2026-03-25 00:05:12 UTC","research","CC-BY-NC",NA,NA,"false","Ramphomicron microrhynchum"
"Ramphomicron microrhynchum","2026-02-08 09:25:00 -0500","","Manizales, Caldas, Colombia",5.02473299,-75.36951478,"","Purple-backed Thornbill","https://www.inaturalist.org/observations/344504343","https://inaturalist-open-data.s3.amazonaws.com/photos/627712101/medium.jpg","halaji",344504343,"Purple-backed Thornbill","Aves",6297,1,0,"2026/02/08 9:25 AM","2026-02-08","2026-02-08 14:25:00 UTC","Bogota",NA,NA,"","open","false","","",5584307,"David Rubenstein","2026-03-22 19:31:57 UTC","2026-03-24 12:46:09 UTC","research","CC-BY-NC",NA,NA,"false","Ramphomicron microrhynchum"
"Ramphomicron microrhynchum","2023-03-08 22:52:00 -0500","","Manizales, Departamento de Caldas, Kolumbien",5.0629743,-75.5027698,"","Purple-backed Thornbill","https://www.inaturalist.org/observations/344485480","https://inaturalist-open-data.s3.amazonaws.com/photos/627676760/medium.jpg","thomasmarent",344485480,"Kurzschnabelkolibri","Aves",6297,2,0,"2023/03/08 22:52","2023-03-08","2023-03-09 03:52:00 UTC","Bogota",13537,13537,"","open","false","","",3920938,"Thomas Marent","2026-03-22 18:24:17 UTC","2026-03-23 02:23:33 UTC","research","CC-BY-NC",NA,NA,"false","Ramphomicron microrhynchum"
"Ramphomicron microrhynchum","2026-02-19 20:40:39 -0500","","Termales, Villamaría, Caldas, CO",4.9593060029,-75.3605418956,"","Purple-backed Thornbill","https://www.inaturalist.org/observations/341652574","https://static.inaturalist.org/photos/622013362/medium.jpg","rileywyna",341652574,"Purple-backed Thornbill","Aves",6297,1,0,"2026-02-19 20:40:39-05:00","2026-02-19","2026-02-20 01:40:39 UTC","Bogota",6683,6683,"","open","false","","",924591,"","2026-03-07 09:51:59 UTC","2026-03-09 16:16:06 UTC","research","",NA,3,"false","Ramphomicron microrhynchum"
"Ramphomicron microrhynchum","2025-01-07 11:30:00 -0500","","Villamaría, Caldas, Colombia",4.9724910334,-75.3829745535,"","Purple-backed Thornbill","https://www.inaturalist.org/observations/340064393","https://static.inaturalist.org/photos/618761496/medium.jpg","markprice",340064393,"Purple-backed Thornbill","Aves",6297,1,0,"2025/01/07 11:30 AM","2025-01-07","2025-01-07 16:30:00 UTC","Bogota",4,4,"","open","false","","",3431843,"Mark Price","2026-02-24 19:51:41 UTC","2026-03-05 20:44:37 UTC","research","",NA,NA,"false","Ramphomicron microrhynchum"
"Ramphomicron microrhynchum","2026-02-08 14:05:00 -0500","","Calarcá, Quindío, Colombia",4.5190820515,-75.6136279553,"","Purple-backed Thornbill","https://www.inaturalist.org/observations/337886465","https://inaturalist-open-data.s3.amazonaws.com/photos/614339158/medium.jpg","jpenam84",337886465,"colibrí piquicorto común","Aves",6297,1,0,"2026-02-08 14:05:00","2026-02-08","2026-02-08 19:05:00 UTC","Bogota",4472,4472,"","open","false","","",4169020,"Juan Felipe","2026-02-09 01:06:41 UTC","2026-02-09 01:13:30 UTC","research","CC-BY-NC",NA,2,"false","Ramphomicron microrhynchum"
"Ramphomicron microrhynchum","2026-01-20 10:00:00 -0500","","Manizales, Caldas, Colombia",5.07595574,-75.436973285,"Purple-backed Thornbill","Purple-backed Thornbill","https://www.inaturalist.org/observations/336983652","https://inaturalist-open-data.s3.amazonaws.com/photos/612487328/medium.jpg","pma",336983652,"Purple-backed Thornbill","Aves",6297,1,0,"2026/01/20 10:00 AM","2026-01-20","2026-01-20 15:00:00 UTC","Bogota",NA,NA,"","open","false","","",650087,"Peter Archdale","2026-02-01 18:27:39 UTC","2026-02-02 16:15:37 UTC","research","CC-BY",NA,NA,"false","Ramphomicron microrhynchum"
"Ramphomicron microrhynchum","2026-01-28 07:05:43 -0500","","Santa Rosa de Cabal, Risaralda, Colombia",4.865039654,-75.5370321125,"","Purple-backed Thornbill","https://www.inaturalist.org/observations/336524135","https://inaturalist-open-data.s3.amazonaws.com/photos/611550423/medium.jpg","birdpackingadventures",336524135,"Purple-backed Thornbill","Aves",6297,1,0,"2026-01-28 07:05:43","2026-01-28","2026-01-28 12:05:43 UTC","Bogota",606,606,"","open","false","gps","gps",2348425,"Justin Walker","2026-01-29 00:33:21 UTC","2026-02-03 23:52:53 UTC","research","CC-BY-NC",NA,2,"false","Ramphomicron microrhynchum"
"Ramphomicron dorsale","2014-01-02 12:27:45 -0500","Registrado por Carlos Julio Rojas ","Magdalena, CO",11.1612088913,-74.1331705906,"","Black-backed Thornbill","https://www.inaturalist.org/observations/207187180","https://inaturalist-open-data.s3.amazonaws.com/photos/366452463/medium.jpeg","fundacion_proaves",207187180,"Colibrí piquicorto dorsinegro","Aves",6302,1,0,"2014-01-02 12:27:45","2014-01-02","2014-01-02 17:27:45 UTC","Bogota",15,31158,NA,"obscured","true","gps","gps",5766046,"Fundacion ProAves","2024-04-14 15:42:03 UTC","2024-09-22 10:31:47 UTC","research","CC-BY-NC","",2,"false","Ramphomicron dorsale"
"Ramphomicron dorsale","2024-01-30 10:47:00 -0500","","Magdalena, CO",11.1128613899,-74.0497562112,"","Black-backed Thornbill","https://www.inaturalist.org/observations/201332605","https://inaturalist-open-data.s3.amazonaws.com/photos/355381245/medium.jpeg","zacpeterson",201332605,"Black-backed Thornbill","Aves",6302,1,0,"2024/01/30 10:47 AM","2024-01-30","2024-01-30 15:47:00 UTC","Bogota",2,31158,NA,"obscured","true","","",1514188,"Zac Peterson","2024-03-05 03:23:28 UTC","2026-02-12 12:48:58 UTC","research","CC-BY","",NA,"false","Ramphomicron dorsale"
"Ramphomicron dorsale","2022-01-28 05:27:00 -0800","Female","Santa Marta (Dist. Esp.), CO-MA, CO",11.1827456732,-74.1926022254,"","Black-backed Thornbill","https://www.inaturalist.org/observations/108351817","https://inaturalist-open-data.s3.amazonaws.com/photos/182412028/medium.jpg","desertnaturalist",108351817,"Black-backed Thornbill","Aves",6302,1,0,"2022/01/28 5:27 AM PST","2022-01-28","2022-01-28 13:27:00 UTC","Pacific Time (US & Canada)",100,31158,NA,"obscured","true","","",742241,"","2022-03-11 06:36:33 UTC","2022-05-08 16:36:50 UTC","research","CC-BY","",NA,"false","Ramphomicron dorsale"
"Ramphomicron dorsale","2018-01-27 09:12:00 UTC","","Santa Marta (Dist. Esp.), CO-MA, CO",11.1218558198,-74.0195454814,"","Black-backed Thornbill","https://www.inaturalist.org/observations/78941782","https://static.inaturalist.org/photos/129248367/medium.jpeg","oswaldoaves",78941782,"Black-backed Thornbill","Aves",6302,1,0,"2018/01/27 9:12 AM UTC","2018-01-27","2018-01-27 09:12:00 UTC","UTC",31,31158,NA,"obscured","true","","",3757614,"Oswaldo Cortes","2021-05-16 03:57:34 UTC","2021-07-28 19:58:05 UTC","research","","",NA,"false","Ramphomicron dorsale"
"Ramphomicron dorsale","2015-01-18 16:32:00 -0500","","Magdalena, CO",11.1809861587,-74.1391734851,"","Black-backed Thornbill","https://www.inaturalist.org/observations/66526928","https://static.inaturalist.org/photos/107263403/medium.jpg","driley",66526928,"Black-backed Thornbill","Aves",6302,1,0,"2015/01/18 4:32 PM EST","2015-01-18","2015-01-18 21:32:00 UTC","Eastern Time (US & Canada)",426,31158,NA,"obscured","true","","",600928,"Dan Riley","2020-12-13 17:28:31 UTC","2020-12-14 00:10:48 UTC","research","CC-BY-NC","",NA,"false","Ramphomicron dorsale"
"Ramphomicron dorsale","2015-12-07 07:17:42 +0100","","Magdalena, CO",11.0633882994,-74.0212514546,"","Black-backed Thornbill","https://www.inaturalist.org/observations/61873790","https://inaturalist-open-data.s3.amazonaws.com/photos/99062797/medium.jpg","jeanpaulboerekamps",61873790,"Black-backed Thornbill","Aves",6302,2,0,"Mon Dec 07 2015 07:17:42 GMT+0100 (GMT+1)","2015-12-07","2015-12-07 06:17:42 UTC","Amsterdam",199,31158,NA,"obscured","true","","",3550339,"Jean-Paul Boerekamps","2020-10-06 16:57:45 UTC","2023-08-05 12:36:55 UTC","research","CC0","",3,"false","Ramphomicron dorsale"
"Ramphomicron dorsale","2014-01-21 00:00:00 +0000","","Santa Marta (Dist. Esp.), CO-MA, CO",11.166417423,-74.0773476274,"","Black-backed Thornbill","https://www.inaturalist.org/observations/47119865","https://static.inaturalist.org/photos/74726153/medium.jpg","vireo27",47119865,"Colibrí piquicorto dorsinegro","Aves",6302,1,0,"2014/01/21 11:59 AM UTC","2014-01-21","","UTC",122,31158,NA,"obscured","true","","",3048491,"Carl Downing","2020-05-24 14:56:53 UTC","2024-03-27 06:25:24 UTC","research","","",NA,"false","Ramphomicron dorsale"
"Ramphomicron dorsale","2014-01-21 00:00:00 +0000","","Santa Marta (Dist. Esp.), CO-MA, CO",11.0704919007,-74.1244180363,"","Black-backed Thornbill","https://www.inaturalist.org/observations/47119864","https://static.inaturalist.org/photos/74726104/medium.jpg","vireo27",47119864,"Colibrí piquicorto dorsinegro","Aves",6302,1,0,"2014/01/21 11:58 AM UTC","2014-01-21","","UTC",122,31158,NA,"obscured","true","","",3048491,"Carl Downing","2020-05-24 14:56:53 UTC","2021-05-08 11:55:56 UTC","research","","",NA,"false","Ramphomicron dorsale"
"Ramphomicron dorsale","2014-02-26 00:00:00 +0000","Private Tour El Dorado Lodge, Sierra Nevada de Santa Marta, Magdalena, Colombia.

--------------Shooting Data--------------
Date: 26 Feb 2014
Camera: Canon EOS 7D
Lens: EF400mm f/5.6L USM
Photo: Carl Downing

ISO: 800
Focal Length: 400mm
Aperture: f/8
Shutter: 1/125sec
Exp. Comp.: 9.97
Program: Manual
White Balance: Auto","Santa Marta (Dist. Esp.), CO-MA, CO",11.0128045865,-74.18389357,"Canon EOS 7D, EF400mm f/5.6L USM, Sierra Nevada de Santa Marta, El Dorado Lodge, Magdalena, Colombia, COL, Carl Downing, Birding Colombia, Birds, Birdwatching, Bogotá, Nature, South America, Tours, Wildlife","Black-backed Thornbill","https://www.inaturalist.org/observations/47115139","https://static.inaturalist.org/photos/74719243/medium.jpg","vireo27",47115139,"Colibrí piquicorto dorsinegro","Aves",6302,1,0,"2014/02/26 4:13 PM UTC","2014-02-26","","UTC",122,31158,NA,"obscured","true","","",3048491,"Carl Downing","2020-05-24 14:24:42 UTC","2022-10-14 01:57:59 UTC","research","","",NA,"false","Ramphomicron dorsale"
"Ramphomicron dorsale","2012-01-30 00:00:00 +0000","

--------------Shooting Data--------------
Date: 30 Jan 2012
Camera: COOLPIX P6000
Lens: 
Photo: Carl Downing

ISO: 100
Focal Length: 63mm
Aperture: f/4
Shutter: 1/458sec
Exp. Comp.: -0.3
Program: Aperture Priority
White Balance: Auto","Santa Marta (Dist. Esp.), CO-MA, CO",11.0864200416,-74.0687174877,"Birding Colombia, Birds, Birdwatching, Bogotá, COL, COOLPIX P6000, Carl Downing, Colombia, Nature, South America, Tours, Wildlife","Black-backed Thornbill","https://www.inaturalist.org/observations/47113165","https://static.inaturalist.org/photos/74717309/medium.jpg","vireo27",47113165,"Colibrí piquicorto dorsinegro","Aves",6302,1,0,"2012/01/30 4:42 PM UTC","2012-01-30","","UTC",488,31158,NA,"obscured","true","","",3048491,"Carl Downing","2020-05-24 14:09:41 UTC","2021-05-08 11:55:56 UTC","research","","",NA,"false","Ramphomicron dorsale"
"Chlorostilbon gibsoni","2025-09-26 06:51:00 -0500","","Vía a La Plazoleta, La Guajira, Colombia",11.4208723788,-73.0485550606,"","Red-billed Emerald","https://www.inaturalist.org/observations/319462453","https://static.inaturalist.org/photos/577477201/medium.jpg","debbeer",319462453,"Red-billed Emerald","Aves",6111,1,0,"2025/09/26 6:51 AM","2025-09-26","2025-09-26 11:51:00 UTC","Bogota",786,786,"","open","false","","",1375214,"Debbie Beer","2025-10-07 23:46:03 UTC","2025-10-08 01:11:51 UTC","research","","",NA,"false","Chlorostilbon gibsoni"
"Chlorostilbon gibsoni","2025-09-12 12:45:21 -0500","Registro de Carlos Julio Rojas ","San Vicente de Chucurí, Santander, Colombia",6.8452934391,-73.3849258348,"","Red-billed Emerald","https://www.inaturalist.org/observations/313464470","https://inaturalist-open-data.s3.amazonaws.com/photos/566079620/medium.jpg","fundacion_proaves",313464470,"Esmeralda piquirroja","Aves",6111,1,0,"2025-09-12 12:45:21","2025-09-12","2025-09-12 17:45:21 UTC","Bogota",61,61,"","open","false","gps","gps",5766046,"Fundacion ProAves","2025-09-13 01:58:30 UTC","2025-12-04 16:01:03 UTC","research","CC-BY-NC","",2,"false","Chlorostilbon gibsoni"
"Chlorostilbon gibsoni","2025-08-19 07:43:27 -0500","","Camarones, Riohacha, La Guajira, Colombia",11.4235702599,-73.067085743,"","Red-billed Emerald","https://www.inaturalist.org/observations/307498764","https://static.inaturalist.org/photos/554654004/medium.jpg","elkinbl",307498764,"Esmeralda piquirroja","Aves",6111,1,0,"2025-08-19 07:43:27","2025-08-19","2025-08-19 12:43:27 UTC","Bogota",548,548,"","open","false","gps","gps",1415048,"Elkin René Briceño Lara","2025-08-19 13:01:46 UTC","2025-08-25 02:56:00 UTC","research","","",2,"false","Chlorostilbon gibsoni"
